,timestamp,highest_layer,length,dest_ip,source_ip,dest_port,source_port
1125,1521397356.837097,DNS,329,10.0.2.15,162.212.156.148,43917,53
1126,1521397356.837156,DNS,324,162.212.156.148,10.0.2.15,53,43917
1127,1521397356.850576,DNS,329,10.0.2.15,162.212.156.148,43917,53
1128,1521397356.850638,DNS,324,162.212.156.148,10.0.2.15,53,43917
1129,1521397356.865582,DNS,329,10.0.2.15,162.212.156.148,43917,53
1130,1521397356.865637,DNS,225,162.212.156.148,10.0.2.15,53,43917
1131,1521397356.901651,DNS,230,10.0.2.15,162.212.156.148,43917,53
1132,1521397356.902022,DNS,324,162.212.156.148,10.0.2.15,53,43917
1133,1521397356.916703,DNS,329,10.0.2.15,162.212.156.148,43917,53
1134,1521397356.916762,DNS,324,162.212.156.148,10.0.2.15,53,43917
1135,1521397356.931154,DNS,391,10.0.2.15,162.212.156.148,43917,53
1136,1521397356.931242,DNS,324,162.212.156.148,10.0.2.15,53,43917
1137,1521397356.94582,DNS,329,10.0.2.15,162.212.156.148,43917,53
1138,1521397356.945881,DNS,324,162.212.156.148,10.0.2.15,53,43917
1139,1521397356.961165,DNS,329,10.0.2.15,162.212.156.148,43917,53
1140,1521397356.96123,DNS,324,162.212.156.148,10.0.2.15,53,43917
1141,1521397356.974772,DNS,329,10.0.2.15,162.212.156.148,43917,53
1142,1521397356.974838,DNS,225,162.212.156.148,10.0.2.15,53,43917
1143,1521397357.011031,DNS,230,10.0.2.15,162.212.156.148,43917,53
1144,1521397357.011216,DNS,324,162.212.156.148,10.0.2.15,53,43917
1145,1521397357.035895,DNS,391,10.0.2.15,162.212.156.148,43917,53
1146,1521397357.035991,DNS,324,162.212.156.148,10.0.2.15,53,43917
1147,1521397357.050895,DNS,329,10.0.2.15,162.212.156.148,43917,53
1148,1521397357.050952,DNS,324,162.212.156.148,10.0.2.15,53,43917
1149,1521397357.084711,DNS,329,10.0.2.15,162.212.156.148,43917,53
1150,1521397357.084774,DNS,324,162.212.156.148,10.0.2.15,53,43917
1151,1521397357.098314,DNS,329,10.0.2.15,162.212.156.148,43917,53
1152,1521397357.098378,DNS,324,162.212.156.148,10.0.2.15,53,43917
1153,1521397357.111553,DNS,329,10.0.2.15,162.212.156.148,43917,53
1154,1521397357.11161,DNS,225,162.212.156.148,10.0.2.15,53,43917
1155,1521397357.1465,DNS,230,10.0.2.15,162.212.156.148,43917,53
1156,1521397357.146691,DNS,324,162.212.156.148,10.0.2.15,53,43917
1157,1521397357.165512,DNS,391,10.0.2.15,162.212.156.148,43917,53
1158,1521397357.165592,DNS,324,162.212.156.148,10.0.2.15,53,43917
1159,1521397357.188448,DNS,329,10.0.2.15,162.212.156.148,43917,53
1160,1521397357.188559,DNS,324,162.212.156.148,10.0.2.15,53,43917
1161,1521397357.202969,DNS,329,10.0.2.15,162.212.156.148,43917,53
1162,1521397357.203053,DNS,324,162.212.156.148,10.0.2.15,53,43917
1163,1521397357.216921,DNS,329,10.0.2.15,162.212.156.148,43917,53
1164,1521397357.216996,DNS,324,162.212.156.148,10.0.2.15,53,43917
1165,1521397357.23089,DNS,329,10.0.2.15,162.212.156.148,43917,53
1166,1521397357.230981,DNS,225,162.212.156.148,10.0.2.15,53,43917
1167,1521397357.265135,DNS,230,10.0.2.15,162.212.156.148,43917,53
1168,1521397357.265407,DNS,324,162.212.156.148,10.0.2.15,53,43917
1169,1521397357.279474,DNS,329,10.0.2.15,162.212.156.148,43917,53
1170,1521397357.27956,DNS,324,162.212.156.148,10.0.2.15,53,43917
1171,1521397357.293804,DNS,391,10.0.2.15,162.212.156.148,43917,53
1172,1521397357.293886,DNS,324,162.212.156.148,10.0.2.15,53,43917
1173,1521397357.307825,DNS,329,10.0.2.15,162.212.156.148,43917,53
1174,1521397357.307888,DNS,324,162.212.156.148,10.0.2.15,53,43917
1175,1521397357.321869,DNS,329,10.0.2.15,162.212.156.148,43917,53
1176,1521397357.321931,DNS,324,162.212.156.148,10.0.2.15,53,43917
1177,1521397357.335959,DNS,329,10.0.2.15,162.212.156.148,43917,53
1178,1521397357.336043,DNS,225,162.212.156.148,10.0.2.15,53,43917
1179,1521397357.371183,DNS,230,10.0.2.15,162.212.156.148,43917,53
1180,1521397357.371369,DNS,324,162.212.156.148,10.0.2.15,53,43917
1181,1521397357.38502,DNS,329,10.0.2.15,162.212.156.148,43917,53
1182,1521397357.385081,DNS,324,162.212.156.148,10.0.2.15,53,43917
1183,1521397357.400429,DNS,391,10.0.2.15,162.212.156.148,43917,53
1184,1521397357.400542,DNS,324,162.212.156.148,10.0.2.15,53,43917
1185,1521397357.414881,DNS,329,10.0.2.15,162.212.156.148,43917,53
1186,1521397357.414939,DNS,324,162.212.156.148,10.0.2.15,53,43917
1187,1521397357.428362,DNS,329,10.0.2.15,162.212.156.148,43917,53
1188,1521397357.428436,DNS,324,162.212.156.148,10.0.2.15,53,43917
1189,1521397357.50859,DNS,329,10.0.2.15,162.212.156.148,43917,53
1190,1521397357.508654,DNS,225,162.212.156.148,10.0.2.15,53,43917
1191,1521397357.543451,DNS,230,10.0.2.15,162.212.156.148,43917,53
1192,1521397357.543646,DNS,324,162.212.156.148,10.0.2.15,53,43917
1193,1521397357.557798,DNS,329,10.0.2.15,162.212.156.148,43917,53
1194,1521397357.557875,DNS,324,162.212.156.148,10.0.2.15,53,43917
1195,1521397357.578425,DNS,391,10.0.2.15,162.212.156.148,43917,53
1196,1521397357.578504,DNS,324,162.212.156.148,10.0.2.15,53,43917
1197,1521397357.591702,DNS,329,10.0.2.15,162.212.156.148,43917,53
1198,1521397357.591766,DNS,324,162.212.156.148,10.0.2.15,53,43917
1199,1521397357.606532,DNS,329,10.0.2.15,162.212.156.148,43917,53
1200,1521397357.606588,DNS,324,162.212.156.148,10.0.2.15,53,43917
1201,1521397357.620121,DNS,329,10.0.2.15,162.212.156.148,43917,53
1202,1521397357.620184,DNS,225,162.212.156.148,10.0.2.15,53,43917
1203,1521397357.655181,DNS,230,10.0.2.15,162.212.156.148,43917,53
1204,1521397357.655365,DNS,324,162.212.156.148,10.0.2.15,53,43917
1205,1521397357.671099,DNS,329,10.0.2.15,162.212.156.148,43917,53
1206,1521397357.671179,DNS,324,162.212.156.148,10.0.2.15,53,43917
1207,1521397357.685129,DNS,391,10.0.2.15,162.212.156.148,43917,53
1208,1521397357.685209,DNS,324,162.212.156.148,10.0.2.15,53,43917
1209,1521397357.700501,DNS,329,10.0.2.15,162.212.156.148,43917,53
1210,1521397357.700562,DNS,324,162.212.156.148,10.0.2.15,53,43917
1211,1521397357.714494,DNS,329,10.0.2.15,162.212.156.148,43917,53
1212,1521397357.714556,DNS,324,162.212.156.148,10.0.2.15,53,43917
1213,1521397357.729356,DNS,329,10.0.2.15,162.212.156.148,43917,53
1214,1521397357.729414,DNS,225,162.212.156.148,10.0.2.15,53,43917
1215,1521397357.786433,DNS,230,10.0.2.15,162.212.156.148,43917,53
1216,1521397357.786621,DNS,324,162.212.156.148,10.0.2.15,53,43917
1217,1521397357.803405,DNS,329,10.0.2.15,162.212.156.148,43917,53
1218,1521397357.803468,DNS,324,162.212.156.148,10.0.2.15,53,43917
1219,1521397357.822894,DNS,391,10.0.2.15,162.212.156.148,43917,53
1220,1521397357.822978,DNS,324,162.212.156.148,10.0.2.15,53,43917
1221,1521397357.839568,DNS,329,10.0.2.15,162.212.156.148,43917,53
1222,1521397357.839627,DNS,324,162.212.156.148,10.0.2.15,53,43917
1223,1521397357.857445,DNS,329,10.0.2.15,162.212.156.148,43917,53
1224,1521397357.857502,DNS,324,162.212.156.148,10.0.2.15,53,43917
1225,1521397357.873954,DNS,329,10.0.2.15,162.212.156.148,43917,53
1226,1521397357.874013,DNS,225,162.212.156.148,10.0.2.15,53,43917
1227,1521397357.909419,DNS,230,10.0.2.15,162.212.156.148,43917,53
1228,1521397357.909608,DNS,324,162.212.156.148,10.0.2.15,53,43917
1229,1521397357.928348,DNS,391,10.0.2.15,162.212.156.148,43917,53
1230,1521397357.928436,DNS,324,162.212.156.148,10.0.2.15,53,43917
1231,1521397357.943191,DNS,329,10.0.2.15,162.212.156.148,43917,53
1232,1521397357.943266,DNS,324,162.212.156.148,10.0.2.15,53,43917
1233,1521397357.956766,DNS,329,10.0.2.15,162.212.156.148,43917,53
1234,1521397357.956846,DNS,324,162.212.156.148,10.0.2.15,53,43917
1235,1521397357.97077,DNS,329,10.0.2.15,162.212.156.148,43917,53
1236,1521397357.970834,DNS,324,162.212.156.148,10.0.2.15,53,43917
1237,1521397357.985153,DNS,329,10.0.2.15,162.212.156.148,43917,53
1238,1521397357.985236,DNS,225,162.212.156.148,10.0.2.15,53,43917
1239,1521397358.020245,DNS,230,10.0.2.15,162.212.156.148,43917,53
1240,1521397358.020433,DNS,324,162.212.156.148,10.0.2.15,53,43917
1241,1521397358.034832,DNS,329,10.0.2.15,162.212.156.148,43917,53
1242,1521397358.034887,DNS,324,162.212.156.148,10.0.2.15,53,43917
1243,1521397358.049788,DNS,391,10.0.2.15,162.212.156.148,43917,53
1244,1521397358.049872,DNS,324,162.212.156.148,10.0.2.15,53,43917
1245,1521397358.065352,DNS,329,10.0.2.15,162.212.156.148,43917,53
1246,1521397358.065427,DNS,324,162.212.156.148,10.0.2.15,53,43917
1247,1521397358.103828,DNS,329,10.0.2.15,162.212.156.148,43917,53
1248,1521397358.103986,DNS,324,162.212.156.148,10.0.2.15,53,43917
1249,1521397358.120675,DNS,329,10.0.2.15,162.212.156.148,43917,53
1250,1521397358.120736,DNS,225,162.212.156.148,10.0.2.15,53,43917
1251,1521397358.156228,DNS,230,10.0.2.15,162.212.156.148,43917,53
1252,1521397358.156419,DNS,324,162.212.156.148,10.0.2.15,53,43917
1253,1521397358.169655,DNS,329,10.0.2.15,162.212.156.148,43917,53
1254,1521397358.169733,DNS,324,162.212.156.148,10.0.2.15,53,43917
1255,1521397358.184514,DNS,391,10.0.2.15,162.212.156.148,43917,53
1256,1521397358.184588,DNS,324,162.212.156.148,10.0.2.15,53,43917
1257,1521397358.199513,DNS,329,10.0.2.15,162.212.156.148,43917,53
1258,1521397358.199632,DNS,324,162.212.156.148,10.0.2.15,53,43917
1259,1521397358.219448,DNS,329,10.0.2.15,162.212.156.148,43917,53
1260,1521397358.219508,DNS,324,162.212.156.148,10.0.2.15,53,43917
1261,1521397358.234993,DNS,329,10.0.2.15,162.212.156.148,43917,53
1262,1521397358.235062,DNS,225,162.212.156.148,10.0.2.15,53,43917
1263,1521397358.271274,DNS,230,10.0.2.15,162.212.156.148,43917,53
1264,1521397358.271476,DNS,324,162.212.156.148,10.0.2.15,53,43917
1265,1521397358.285485,DNS,329,10.0.2.15,162.212.156.148,43917,53
1266,1521397358.285546,DNS,324,162.212.156.148,10.0.2.15,53,43917
1267,1521397358.300268,DNS,391,10.0.2.15,162.212.156.148,43917,53
1268,1521397358.300373,DNS,324,162.212.156.148,10.0.2.15,53,43917
1269,1521397358.314088,DNS,329,10.0.2.15,162.212.156.148,43917,53
1270,1521397358.314148,DNS,324,162.212.156.148,10.0.2.15,53,43917
1271,1521397358.327848,DNS,329,10.0.2.15,162.212.156.148,43917,53
1272,1521397358.327912,DNS,324,162.212.156.148,10.0.2.15,53,43917
1273,1521397358.341943,DNS,329,10.0.2.15,162.212.156.148,43917,53
1274,1521397358.342003,DNS,225,162.212.156.148,10.0.2.15,53,43917
1275,1521397358.385379,DNS,230,10.0.2.15,162.212.156.148,43917,53
1276,1521397358.385578,DNS,324,162.212.156.148,10.0.2.15,53,43917
1277,1521397358.399067,DNS,329,10.0.2.15,162.212.156.148,43917,53
1278,1521397358.399125,DNS,324,162.212.156.148,10.0.2.15,53,43917
1279,1521397358.414367,DNS,391,10.0.2.15,162.212.156.148,43917,53
1280,1521397358.414452,DNS,324,162.212.156.148,10.0.2.15,53,43917
1281,1521397358.427935,DNS,329,10.0.2.15,162.212.156.148,43917,53
1282,1521397358.427994,DNS,324,162.212.156.148,10.0.2.15,53,43917
1283,1521397358.441954,DNS,329,10.0.2.15,162.212.156.148,43917,53
1284,1521397358.442073,DNS,324,162.212.156.148,10.0.2.15,53,43917
1285,1521397358.459595,DNS,329,10.0.2.15,162.212.156.148,43917,53
1286,1521397358.459657,DNS,225,162.212.156.148,10.0.2.15,53,43917
1287,1521397358.4942,DNS,230,10.0.2.15,162.212.156.148,43917,53
1288,1521397358.494445,DNS,324,162.212.156.148,10.0.2.15,53,43917
1289,1521397358.507924,DNS,329,10.0.2.15,162.212.156.148,43917,53
1290,1521397358.508007,DNS,324,162.212.156.148,10.0.2.15,53,43917
1291,1521397358.535908,DNS,391,10.0.2.15,162.212.156.148,43917,53
1292,1521397358.536022,DNS,324,162.212.156.148,10.0.2.15,53,43917
1293,1521397358.54978,DNS,329,10.0.2.15,162.212.156.148,43917,53
1294,1521397358.549845,DNS,324,162.212.156.148,10.0.2.15,53,43917
1295,1521397358.565376,DNS,329,10.0.2.15,162.212.156.148,43917,53
1296,1521397358.565433,DNS,324,162.212.156.148,10.0.2.15,53,43917
1297,1521397358.579769,DNS,329,10.0.2.15,162.212.156.148,43917,53
1298,1521397358.579829,DNS,225,162.212.156.148,10.0.2.15,53,43917
1299,1521397358.615076,DNS,230,10.0.2.15,162.212.156.148,43917,53
1300,1521397358.615278,DNS,324,162.212.156.148,10.0.2.15,53,43917
1301,1521397358.629786,DNS,329,10.0.2.15,162.212.156.148,43917,53
1302,1521397358.629844,DNS,324,162.212.156.148,10.0.2.15,53,43917
1303,1521397358.643429,DNS,391,10.0.2.15,162.212.156.148,43917,53
1304,1521397358.643509,DNS,324,162.212.156.148,10.0.2.15,53,43917
1305,1521397358.662888,DNS,329,10.0.2.15,162.212.156.148,43917,53
1306,1521397358.662969,DNS,324,162.212.156.148,10.0.2.15,53,43917
1307,1521397358.676988,DNS,329,10.0.2.15,162.212.156.148,43917,53
1308,1521397358.677064,DNS,324,162.212.156.148,10.0.2.15,53,43917
1309,1521397358.691346,DNS,329,10.0.2.15,162.212.156.148,43917,53
1310,1521397358.691412,DNS,225,162.212.156.148,10.0.2.15,53,43917
1311,1521397358.726285,DNS,230,10.0.2.15,162.212.156.148,43917,53
1312,1521397358.726478,DNS,324,162.212.156.148,10.0.2.15,53,43917
1313,1521397358.743411,DNS,391,10.0.2.15,162.212.156.148,43917,53
1314,1521397358.743593,DNS,324,162.212.156.148,10.0.2.15,53,43917
1315,1521397358.758724,DNS,329,10.0.2.15,162.212.156.148,43917,53
1316,1521397358.758827,DNS,324,162.212.156.148,10.0.2.15,53,43917
1317,1521397358.773437,DNS,329,10.0.2.15,162.212.156.148,43917,53
1318,1521397358.773552,DNS,324,162.212.156.148,10.0.2.15,53,43917
1319,1521397358.787384,DNS,329,10.0.2.15,162.212.156.148,43917,53
1320,1521397358.787451,DNS,324,162.212.156.148,10.0.2.15,53,43917
1321,1521397358.802905,DNS,329,10.0.2.15,162.212.156.148,43917,53
1322,1521397358.802962,DNS,225,162.212.156.148,10.0.2.15,53,43917
1323,1521397358.839511,DNS,230,10.0.2.15,162.212.156.148,43917,53
1324,1521397358.839705,DNS,324,162.212.156.148,10.0.2.15,53,43917
1325,1521397358.853492,DNS,329,10.0.2.15,162.212.156.148,43917,53
1326,1521397358.853552,DNS,324,162.212.156.148,10.0.2.15,53,43917
1327,1521397358.866633,DNS,390,10.0.2.15,162.212.156.148,43917,53
1328,1521397358.866717,DNS,324,162.212.156.148,10.0.2.15,53,43917
1329,1521397358.880418,DNS,329,10.0.2.15,162.212.156.148,43917,53
1330,1521397358.880479,DNS,324,162.212.156.148,10.0.2.15,53,43917
1331,1521397358.89496,DNS,329,10.0.2.15,162.212.156.148,43917,53
1332,1521397358.895022,DNS,324,162.212.156.148,10.0.2.15,53,43917
1333,1521397358.908352,DNS,329,10.0.2.15,162.212.156.148,43917,53
1334,1521397358.908411,DNS,225,162.212.156.148,10.0.2.15,53,43917
1335,1521397358.943998,DNS,230,10.0.2.15,162.212.156.148,43917,53
1336,1521397358.94419,DNS,324,162.212.156.148,10.0.2.15,53,43917
1337,1521397358.959391,DNS,329,10.0.2.15,162.212.156.148,43917,53
1338,1521397358.959491,DNS,324,162.212.156.148,10.0.2.15,53,43917
1339,1521397358.973599,DNS,391,10.0.2.15,162.212.156.148,43917,53
1340,1521397358.973696,DNS,324,162.212.156.148,10.0.2.15,53,43917
1341,1521397358.987896,DNS,329,10.0.2.15,162.212.156.148,43917,53
1342,1521397358.987976,DNS,324,162.212.156.148,10.0.2.15,53,43917
1343,1521397359.002322,DNS,329,10.0.2.15,162.212.156.148,43917,53
1344,1521397359.002385,DNS,324,162.212.156.148,10.0.2.15,53,43917
1345,1521397359.019521,DNS,329,10.0.2.15,162.212.156.148,43917,53
1346,1521397359.019589,DNS,225,162.212.156.148,10.0.2.15,53,43917
1347,1521397359.05436,DNS,230,10.0.2.15,162.212.156.148,43917,53
1348,1521397359.054564,DNS,324,162.212.156.148,10.0.2.15,53,43917
1349,1521397359.068296,DNS,329,10.0.2.15,162.212.156.148,43917,53
1350,1521397359.068359,DNS,324,162.212.156.148,10.0.2.15,53,43917
1351,1521397359.083041,DNS,391,10.0.2.15,162.212.156.148,43917,53
1352,1521397359.083121,DNS,324,162.212.156.148,10.0.2.15,53,43917
1353,1521397359.098362,DNS,329,10.0.2.15,162.212.156.148,43917,53
1354,1521397359.098441,DNS,324,162.212.156.148,10.0.2.15,53,43917
1355,1521397359.113319,DNS,329,10.0.2.15,162.212.156.148,43917,53
1356,1521397359.113397,DNS,324,162.212.156.148,10.0.2.15,53,43917
1357,1521397359.1411,DNS,329,10.0.2.15,162.212.156.148,43917,53
1358,1521397359.141159,DNS,225,162.212.156.148,10.0.2.15,53,43917
1359,1521397359.177637,DNS,230,10.0.2.15,162.212.156.148,43917,53
1360,1521397359.177823,DNS,324,162.212.156.148,10.0.2.15,53,43917
1361,1521397359.193321,DNS,329,10.0.2.15,162.212.156.148,43917,53
1362,1521397359.193395,DNS,324,162.212.156.148,10.0.2.15,53,43917
1363,1521397359.207604,DNS,391,10.0.2.15,162.212.156.148,43917,53
1364,1521397359.207688,DNS,324,162.212.156.148,10.0.2.15,53,43917
1365,1521397359.222324,DNS,329,10.0.2.15,162.212.156.148,43917,53
1366,1521397359.222385,DNS,324,162.212.156.148,10.0.2.15,53,43917
1367,1521397359.237257,DNS,329,10.0.2.15,162.212.156.148,43917,53
1368,1521397359.237313,DNS,324,162.212.156.148,10.0.2.15,53,43917
1369,1521397359.258834,DNS,329,10.0.2.15,162.212.156.148,43917,53
1370,1521397359.258892,DNS,225,162.212.156.148,10.0.2.15,53,43917
1371,1521397359.296469,DNS,230,10.0.2.15,162.212.156.148,43917,53
1372,1521397359.296662,DNS,324,162.212.156.148,10.0.2.15,53,43917
1373,1521397359.310148,DNS,329,10.0.2.15,162.212.156.148,43917,53
1374,1521397359.310208,DNS,324,162.212.156.148,10.0.2.15,53,43917
1375,1521397359.324166,DNS,391,10.0.2.15,162.212.156.148,43917,53
1376,1521397359.324249,DNS,324,162.212.156.148,10.0.2.15,53,43917
1377,1521397359.338011,DNS,329,10.0.2.15,162.212.156.148,43917,53
1378,1521397359.33807,DNS,324,162.212.156.148,10.0.2.15,53,43917
1379,1521397359.351837,DNS,329,10.0.2.15,162.212.156.148,43917,53
1380,1521397359.351902,DNS,324,162.212.156.148,10.0.2.15,53,43917
1381,1521397359.377697,DNS,329,10.0.2.15,162.212.156.148,43917,53
1382,1521397359.37776,DNS,225,162.212.156.148,10.0.2.15,53,43917
1383,1521397359.413612,DNS,230,10.0.2.15,162.212.156.148,43917,53
1384,1521397359.413806,DNS,324,162.212.156.148,10.0.2.15,53,43917
1385,1521397359.441094,DNS,391,10.0.2.15,162.212.156.148,43917,53
1386,1521397359.441176,DNS,324,162.212.156.148,10.0.2.15,53,43917
1387,1521397359.458082,DNS,329,10.0.2.15,162.212.156.148,43917,53
1388,1521397359.458183,DNS,324,162.212.156.148,10.0.2.15,53,43917
1389,1521397359.47555,DNS,329,10.0.2.15,162.212.156.148,43917,53
1390,1521397359.47561,DNS,324,162.212.156.148,10.0.2.15,53,43917
1391,1521397359.489285,DNS,329,10.0.2.15,162.212.156.148,43917,53
1392,1521397359.489345,DNS,324,162.212.156.148,10.0.2.15,53,43917
1393,1521397359.502982,DNS,329,10.0.2.15,162.212.156.148,43917,53
1394,1521397359.503052,DNS,225,162.212.156.148,10.0.2.15,53,43917
1395,1521397359.538885,DNS,230,10.0.2.15,162.212.156.148,43917,53
1396,1521397359.539078,DNS,324,162.212.156.148,10.0.2.15,53,43917
1397,1521397359.558291,DNS,391,10.0.2.15,162.212.156.148,43917,53
1398,1521397359.558374,DNS,324,162.212.156.148,10.0.2.15,53,43917
1399,1521397359.57836,DNS,329,10.0.2.15,162.212.156.148,43917,53
1400,1521397359.578428,DNS,324,162.212.156.148,10.0.2.15,53,43917
1401,1521397359.592199,DNS,329,10.0.2.15,162.212.156.148,43917,53
1402,1521397359.592277,DNS,324,162.212.156.148,10.0.2.15,53,43917
1403,1521397359.608266,DNS,329,10.0.2.15,162.212.156.148,43917,53
1404,1521397359.608326,DNS,324,162.212.156.148,10.0.2.15,53,43917
1405,1521397359.6214,DNS,329,10.0.2.15,162.212.156.148,43917,53
1406,1521397359.621507,DNS,225,162.212.156.148,10.0.2.15,53,43917
1407,1521397359.667215,DNS,230,10.0.2.15,162.212.156.148,43917,53
1408,1521397359.667413,DNS,324,162.212.156.148,10.0.2.15,53,43917
1409,1521397359.681229,DNS,329,10.0.2.15,162.212.156.148,43917,53
1410,1521397359.681303,DNS,324,162.212.156.148,10.0.2.15,53,43917
1411,1521397359.70172,DNS,391,10.0.2.15,162.212.156.148,43917,53
1412,1521397359.701803,DNS,324,162.212.156.148,10.0.2.15,53,43917
1413,1521397359.717477,DNS,329,10.0.2.15,162.212.156.148,43917,53
1414,1521397359.717541,DNS,324,162.212.156.148,10.0.2.15,53,43917
1415,1521397359.732421,DNS,329,10.0.2.15,162.212.156.148,43917,53
1416,1521397359.732534,DNS,324,162.212.156.148,10.0.2.15,53,43917
1417,1521397359.750384,DNS,329,10.0.2.15,162.212.156.148,43917,53
1418,1521397359.750444,DNS,225,162.212.156.148,10.0.2.15,53,43917
1419,1521397359.785122,DNS,230,10.0.2.15,162.212.156.148,43917,53
1420,1521397359.785551,DNS,324,162.212.156.148,10.0.2.15,53,43917
1421,1521397359.798918,DNS,329,10.0.2.15,162.212.156.148,43917,53
1422,1521397359.798981,DNS,324,162.212.156.148,10.0.2.15,53,43917
1423,1521397359.812395,DNS,391,10.0.2.15,162.212.156.148,43917,53
1424,1521397359.812521,DNS,324,162.212.156.148,10.0.2.15,53,43917
1425,1521397359.82599,DNS,329,10.0.2.15,162.212.156.148,43917,53
1426,1521397359.826084,DNS,324,162.212.156.148,10.0.2.15,53,43917
1427,1521397359.840535,DNS,329,10.0.2.15,162.212.156.148,43917,53
1428,1521397359.840593,DNS,324,162.212.156.148,10.0.2.15,53,43917
1429,1521397359.85811,DNS,329,10.0.2.15,162.212.156.148,43917,53
1430,1521397359.858168,DNS,225,162.212.156.148,10.0.2.15,53,43917
1431,1521397359.872607,DNS,331,10.0.2.15,162.212.156.148,43917,53
1432,1521397359.872843,DNS,324,162.212.156.148,10.0.2.15,53,43917
1433,1521397359.889348,DNS,329,10.0.2.15,162.212.156.148,43917,53
1434,1521397359.889451,DNS,324,162.212.156.148,10.0.2.15,53,43917
1435,1521397359.908611,DNS,329,10.0.2.15,162.212.156.148,43917,53
1436,1521397359.908679,DNS,324,162.212.156.148,10.0.2.15,53,43917
1437,1521397359.923464,DNS,329,10.0.2.15,162.212.156.148,43917,53
1438,1521397359.923523,DNS,324,162.212.156.148,10.0.2.15,53,43917
1439,1521397359.93829,DNS,329,10.0.2.15,162.212.156.148,43917,53
1440,1521397359.938348,DNS,324,162.212.156.148,10.0.2.15,53,43917
1441,1521397359.953539,DNS,329,10.0.2.15,162.212.156.148,43917,53
1442,1521397359.953601,DNS,225,162.212.156.148,10.0.2.15,53,43917
1443,1521397359.98835,DNS,230,10.0.2.15,162.212.156.148,43917,53
1444,1521397359.988545,DNS,324,162.212.156.148,10.0.2.15,53,43917
1445,1521397360.019202,DNS,391,10.0.2.15,162.212.156.148,43917,53
1446,1521397360.019278,DNS,324,162.212.156.148,10.0.2.15,53,43917
1447,1521397360.033712,DNS,329,10.0.2.15,162.212.156.148,43917,53
1448,1521397360.033777,DNS,324,162.212.156.148,10.0.2.15,53,43917
1449,1521397360.04811,DNS,329,10.0.2.15,162.212.156.148,43917,53
1450,1521397360.048165,DNS,324,162.212.156.148,10.0.2.15,53,43917
1451,1521397360.062826,DNS,329,10.0.2.15,162.212.156.148,43917,53
1452,1521397360.062922,DNS,324,162.212.156.148,10.0.2.15,53,43917
1453,1521397360.076784,DNS,329,10.0.2.15,162.212.156.148,43917,53
1454,1521397360.076857,DNS,225,162.212.156.148,10.0.2.15,53,43917
1455,1521397360.107384,DNS,331,10.0.2.15,162.212.156.148,43917,53
1456,1521397360.107591,DNS,324,162.212.156.148,10.0.2.15,53,43917
1457,1521397360.121831,DNS,329,10.0.2.15,162.212.156.148,43917,53
1458,1521397360.121897,DNS,324,162.212.156.148,10.0.2.15,53,43917
1459,1521397361.126724,DNS,324,162.212.156.148,10.0.2.15,53,43917
1460,1521397361.142092,DNS,430,10.0.2.15,162.212.156.148,43917,53
1461,1521397361.142169,DNS,324,162.212.156.148,10.0.2.15,53,43917
1462,1521397361.156455,DNS,430,10.0.2.15,162.212.156.148,43917,53
1463,1521397361.156533,DNS,324,162.212.156.148,10.0.2.15,53,43917
1464,1521397361.170341,DNS,329,10.0.2.15,162.212.156.148,43917,53
1465,1521397361.170397,DNS,324,162.212.156.148,10.0.2.15,53,43917
1466,1521397361.184096,DNS,329,10.0.2.15,162.212.156.148,43917,53
1467,1521397361.184158,DNS,225,162.212.156.148,10.0.2.15,53,43917
1468,1521397361.221225,DNS,230,10.0.2.15,162.212.156.148,43917,53
1469,1521397361.221412,DNS,324,162.212.156.148,10.0.2.15,53,43917
1470,1521397361.235078,DNS,329,10.0.2.15,162.212.156.148,43917,53
1471,1521397361.235174,DNS,324,162.212.156.148,10.0.2.15,53,43917
1472,1521397361.248744,DNS,391,10.0.2.15,162.212.156.148,43917,53
1473,1521397361.248825,DNS,324,162.212.156.148,10.0.2.15,53,43917
1474,1521397361.263124,DNS,329,10.0.2.15,162.212.156.148,43917,53
1475,1521397361.26321,DNS,324,162.212.156.148,10.0.2.15,53,43917
1476,1521397361.278188,DNS,329,10.0.2.15,162.212.156.148,43917,53
1477,1521397361.278293,DNS,324,162.212.156.148,10.0.2.15,53,43917
1478,1521397361.292171,DNS,329,10.0.2.15,162.212.156.148,43917,53
1479,1521397361.292247,DNS,225,162.212.156.148,10.0.2.15,53,43917
1480,1521397361.306359,DNS,292,10.0.2.15,162.212.156.148,43917,53
1481,1521397361.306561,DNS,324,162.212.156.148,10.0.2.15,53,43917
1482,1521397361.322439,DNS,329,10.0.2.15,162.212.156.148,43917,53
1483,1521397361.322507,DNS,324,162.212.156.148,10.0.2.15,53,43917
1484,1521397361.336646,DNS,329,10.0.2.15,162.212.156.148,43917,53
1485,1521397361.33674,DNS,324,162.212.156.148,10.0.2.15,53,43917
1486,1521397361.350994,DNS,329,10.0.2.15,162.212.156.148,43917,53
1487,1521397361.351082,DNS,324,162.212.156.148,10.0.2.15,53,43917
1488,1521397361.365115,DNS,329,10.0.2.15,162.212.156.148,43917,53
1489,1521397361.365167,DNS,324,162.212.156.148,10.0.2.15,53,43917
1490,1521397361.378374,DNS,329,10.0.2.15,162.212.156.148,43917,53
1491,1521397361.378433,DNS,225,162.212.156.148,10.0.2.15,53,43917
